,ABC,Water,Gluten%,SV ml,Moisture,Slot
6.5,14.0,10.52,24.0,12.3,2.0
6.5,14.0,10.52,24.0,12.3,2.0
6.5,14.0,10.52,24.0,12.3,2.0
6.5,14.0,10.52,24.0,12.3,2.0
6.5,14.0,10.52,24.0,12.3,2.0
6.5,14.0,10.52,24.0,12.3,2.0
6.5,14.0,10.52,24.0,12.3,2.0
6.5,14.0,10.52,24.0,12.3,2.0
6.5,14.0,10.52,24.0,12.3,1.0
6.5,14.0,10.52,24.0,12.3,1.0
6.5,14.0,10.52,24.0,12.3,1.0
6.5,14.0,10.52,24.0,12.3,1.0
6.5,14.0,10.52,24.0,12.3,1.0
6.5,14.0,10.52,24.0,12.3,1.0
6.5,14.0,10.52,24.0,12.3,1.0
6.5,14.0,10.52,24.0,12.3,1.0
6.5,14.0,10.52,24.0,12.3,1.0
6.5,14.0,10.52,24.0,12.3,1.0
6.5,14.0,10.52,24.0,12.3,1.0
6.5,14.0,10.52,24.0,12.3,1.0
6.0,13.0,10.52,24.0,12.3,3.0
6.0,13.0,10.52,24.0,12.3,3.0
6.0,13.0,10.52,24.0,12.3,3.0
6.0,13.0,10.52,24.0,12.3,3.0
6.0,13.0,10.52,24.0,12.3,3.0
6.0,13.0,10.52,24.0,12.3,3.0
6.0,13.0,10.52,24.0,12.3,3.0
6.0,13.0,10.52,24.0,12.3,3.0
6.0,13.0,10.52,24.0,12.3,3.0
6.0,13.0,10.52,24.0,12.3,3.0
6.0,13.0,10.52,24.0,12.3,3.0
6.0,13.0,10.52,24.0,12.3,3.0
6.5,14.0,10.52,24.0,12.3,2.0
65.5,14.0,10.52,24.0,12.3,2.0
6.5,14.0,10.52,24.0,12.3,2.0
6.7,14.0,10.52,24.0,12.3,2.0
6.7,14.0,10.52,24.0,12.3,2.0
6.7,14.0,10.52,24.0,12.3,2.0
6.5,14.0,10.52,24.0,12.3,2.0
6.5,14.0,10.52,24.0,12.3,2.0
6.5,14.0,10.52,24.0,12.3,2.0
6.0,14.0,10.52,24.0,12.3,2.0
6.0,14.0,10.52,24.0,12.3,2.0
6.0,14.0,10.52,24.0,12.3,2.0
6.0,14.0,10.52,24.0,12.3,2.0
6.0,14.0,10.52,24.0,12.3,2.0
6.0,14.0,10.52,24.0,12.3,2.0
6.0,14.0,10.52,24.0,12.3,1.0
6.0,14.0,10.52,24.0,12.3,1.0
6.0,14.0,10.52,24.0,12.3,1.0
6.0,14.0,10.52,24.0,12.3,1.0
6.0,14.0,10.52,24.0,12.3,1.0
6.3,14.0,10.52,24.0,12.3,1.0
6.3,14.0,10.52,24.0,12.3,1.0
6.3,14.0,10.52,24.0,12.3,1.0
6.3,14.0,10.52,24.0,12.3,1.0
6.3,14.0,10.52,24.0,12.3,1.0
6.5,14.0,10.52,24.0,12.3,3.0
6.5,14.0,10.52,24.0,12.3,3.0
6.5,14.0,10.52,24.0,12.3,3.0
6.5,14.0,10.52,24.0,12.3,3.0
6.5,14.0,10.52,24.0,12.3,3.0
6.5,14.0,10.52,24.0,12.3,3.0
6.5,14.0,10.52,24.0,12.3,3.0
6.5,14.0,10.52,24.0,12.3,3.0
6.5,14.0,10.52,24.0,12.3,3.0
6.5,14.0,10.52,24.0,12.3,3.0
6.5,14.0,10.52,24.0,12.3,3.0
6.5,14.0,10.52,24.0,12.3,3.0
6.5,14.0,10.52,24.0,12.3,3.0
6.5,14.0,10.52,24.0,12.3,3.0
6.5,14.0,10.52,24.0,12.3,3.0
6.5,14.0,10.52,24.0,12.3,3.0
6.5,14.0,10.52,24.0,12.3,3.0
6.5,14.0,10.52,24.0,12.3,3.0
6.5,14.0,10.52,24.0,12.3,3.0
5.8,14.0,11.06,25.0,12.92,2.0
5.8,14.0,11.06,25.0,12.92,2.0
5.8,14.0,11.06,25.0,12.92,2.0
5.8,14.0,11.06,25.0,12.92,2.0
5.8,14.0,11.06,25.0,12.92,2.0
5.8,14.0,11.06,25.0,12.92,2.0
5.8,14.0,11.06,25.0,12.92,2.0
5.8,14.0,11.06,25.0,12.92,2.0
5.8,14.0,11.06,25.0,12.92,2.0
5.8,14.0,11.06,25.0,12.92,2.0
5.8,14.0,11.06,25.0,12.92,2.0
5.5,14.0,11.06,25.0,12.92,2.0
5.5,14.0,11.06,25.0,12.92,2.0
5.5,14.0,11.06,25.0,12.92,2.0
5.5,14.0,11.06,25.0,12.92,2.0
5.3,14.0,11.06,25.0,12.92,1.0
5.3,14.0,11.06,25.0,12.92,1.0
5.3,14.0,11.06,25.0,12.92,1.0
5.3,14.0,11.06,25.0,12.92,1.0
5.0,14.0,11.06,25.0,12.92,1.0
5.0,14.0,11.06,25.0,12.92,1.0
5.0,14.0,11.06,25.0,12.92,1.0
5.0,14.0,11.06,25.0,12.92,1.0
5.0,14.0,11.06,25.0,12.92,1.0
5.0,14.0,11.06,25.0,12.92,1.0
5.0,14.0,11.06,25.0,12.92,1.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.0,15.0,11.06,25.0,12.92,3.0
5.0,15.0,11.06,25.0,12.92,3.0
5.0,15.0,11.06,25.0,12.92,3.0
5.0,15.0,11.06,25.0,12.92,2.0
5.0,15.0,11.06,25.0,12.92,2.0
5.0,15.0,11.06,25.0,12.92,2.0
5.0,15.0,11.06,25.0,12.92,2.0
5.0,15.0,11.06,25.0,12.92,2.0
5.0,15.0,11.06,25.0,12.92,2.0
5.0,15.0,11.06,25.0,12.92,2.0
5.0,15.0,11.06,25.0,12.92,2.0
5.0,15.0,11.06,25.0,12.92,2.0
5.0,15.0,11.06,25.0,12.92,2.0
5.0,15.0,11.06,25.0,12.92,2.0
5.0,15.0,11.06,25.0,12.92,2.0
5.0,15.0,11.06,25.0,12.92,2.0
5.0,15.0,11.06,25.0,12.92,2.0
5.0,15.0,11.06,25.0,12.92,1.0
5.2,15.0,11.06,25.0,12.92,1.0
5.2,15.0,11.06,25.0,12.92,1.0
5.2,15.0,11.06,25.0,12.92,1.0
5.2,15.0,11.06,25.0,12.92,1.0
5.2,15.0,11.06,25.0,12.92,1.0
5.2,15.0,11.06,25.0,12.92,1.0
5.2,15.0,11.06,25.0,12.92,1.0
5.2,15.0,11.06,25.0,12.92,1.0
5.2,15.0,11.06,25.0,12.92,1.0
5.2,15.0,11.06,25.0,12.92,1.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
5.4,15.0,11.06,25.0,12.92,3.0
3.7,15.0,10.58,26.0,12.54,2.0
3.7,15.0,10.58,26.0,12.54,2.0
4.1,15.0,10.58,26.0,12.54,2.0
4.1,15.0,10.58,26.0,12.54,2.0
4.1,15.0,10.58,26.0,12.54,2.0
5.0,15.0,10.58,26.0,12.54,2.0
5.0,15.0,10.58,26.0,12.54,2.0
5.5,15.0,10.58,26.0,12.54,2.0
5.5,15.0,10.58,26.0,12.54,2.0
5.5,15.0,10.58,26.0,12.54,2.0
5.5,15.0,10.58,26.0,12.54,2.0
5.5,15.0,10.58,26.0,12.54,2.0
5.3,15.0,10.58,26.0,12.54,2.0
5.3,15.0,10.58,26.0,12.54,1.0
5.3,15.0,10.58,26.0,12.54,1.0
5.3,15.0,10.58,26.0,12.54,1.0
5.3,15.0,10.58,26.0,12.54,1.0
5.3,15.0,10.58,26.0,12.54,1.0
5.3,15.0,10.58,26.0,12.54,1.0
5.3,15.0,10.58,26.0,12.54,1.0
5.3,15.0,10.58,26.0,12.54,1.0
5.5,16.0,11.22,26.0,12.87,1.0
5.5,16.0,11.22,26.0,12.87,1.0
5.5,16.0,11.22,26.0,12.87,1.0
5.5,16.0,11.22,26.0,12.87,2.0
5.5,16.0,11.22,26.0,12.87,2.0
5.5,16.0,11.22,26.0,12.87,2.0
5.5,16.0,11.22,26.0,12.87,2.0
5.5,16.0,11.22,26.0,12.87,2.0
5.5,16.0,11.22,26.0,12.87,2.0
5.5,16.0,11.22,26.0,12.87,2.0
5.5,16.0,11.22,26.0,12.87,2.0
5.5,16.0,11.22,26.0,12.87,2.0
5.5,16.0,11.22,26.0,12.87,2.0
5.5,16.0,11.22,26.0,12.87,2.0
5.5,16.0,11.22,26.0,12.87,1.0
5.5,16.0,11.22,26.0,12.87,1.0
5.5,16.0,11.22,26.0,12.87,1.0
5.5,16.0,11.22,26.0,12.87,1.0
5.5,16.0,11.22,26.0,12.87,1.0
5.5,16.0,11.22,26.0,12.87,1.0
5.5,16.0,11.22,26.0,12.87,1.0
5.5,16.0,11.22,26.0,12.87,1.0
5.5,16.0,11.22,26.0,12.87,1.0
5.5,16.0,11.22,26.0,12.87,1.0
5.5,16.0,11.22,26.0,12.87,1.0
5.5,16.0,11.22,26.0,12.87,1.0
5.5,16.0,11.22,26.0,12.87,1.0
3.5,14.0,11.22,26.0,12.87,3.0
3.5,14.0,11.22,26.0,12.87,3.0
3.5,14.0,11.22,26.0,12.87,3.0
3.5,14.0,11.22,26.0,12.87,3.0
3.9,14.0,11.22,26.0,12.87,3.0
3.9,14.0,11.22,26.0,12.87,3.0
3.9,14.0,11.22,26.0,12.87,3.0
3.9,14.0,11.22,26.0,12.87,3.0
3.5,14.0,11.22,26.0,12.87,3.0
3.5,14.0,11.22,26.0,12.87,3.0
4.0,14.0,11.22,26.0,12.87,3.0
4.0,14.0,11.22,26.0,12.87,3.0
4.0,14.0,11.22,26.0,12.87,3.0
4.0,14.0,11.22,26.0,12.87,3.0
4.0,14.0,11.22,26.0,12.87,3.0
4.0,14.0,11.22,26.0,12.87,3.0
4.0,14.0,11.22,26.0,12.87,3.0
4.0,14.0,11.22,26.0,12.87,3.0
4.0,14.0,11.22,26.0,12.87,3.0
4.0,14.0,11.22,26.0,12.87,3.0
4.0,14.0,11.22,26.0,12.87,3.0
4.0,14.0,11.22,26.0,12.87,3.0
4.0,14.0,11.22,26.0,12.87,3.0
4.0,14.0,11.22,26.0,12.87,3.0
4.0,14.0,11.22,26.0,12.87,3.0
4.0,14.0,11.22,26.0,12.87,2.0
4.0,14.0,11.22,26.0,12.87,2.0
4.0,14.0,11.22,26.0,12.87,2.0
4.0,14.0,11.22,26.0,12.87,2.0
4.0,14.0,11.22,26.0,12.87,2.0
4.0,14.0,11.22,26.0,12.87,2.0
4.0,14.0,11.22,26.0,12.87,2.0
4.0,14.0,11.22,26.0,12.87,2.0
4.0,14.0,11.22,26.0,12.87,2.0
4.0,14.0,11.22,26.0,12.87,2.0
4.0,14.0,11.22,26.0,12.87,2.0
4.0,14.0,11.22,26.0,12.87,2.0
4.0,14.0,11.22,26.0,12.87,2.0
4.0,14.0,11.22,26.0,12.87,1.0
4.0,14.0,11.22,26.0,12.87,1.0
4.0,14.0,11.22,26.0,12.87,1.0
4.0,14.0,11.22,26.0,12.87,1.0
4.0,14.0,11.22,26.0,12.87,1.0
4.0,14.0,11.22,26.0,12.87,1.0
4.0,14.0,11.22,26.0,12.87,1.0
4.0,14.0,11.22,26.0,12.87,1.0
4.0,14.0,11.22,26.0,12.87,1.0
4.0,14.0,11.22,26.0,12.87,1.0
4.0,14.0,11.22,26.0,12.87,1.0
4.0,14.0,11.22,26.0,12.87,1.0
4.0,14.0,11.22,26.0,12.87,1.0
5.5,14.0,11.22,26.0,12.87,3.0
5.5,14.0,11.22,26.0,12.87,3.0
5.5,14.0,11.22,26.0,12.87,3.0
5.3,14.0,11.22,26.0,12.87,3.0
5.3,14.0,11.22,26.0,12.87,3.0
5.3,14.0,11.22,26.0,12.87,3.0
5.3,14.0,11.22,26.0,12.87,3.0
5.5,14.0,11.22,26.0,12.87,3.0
5.5,14.0,11.22,26.0,12.87,3.0
5.5,14.0,11.22,26.0,12.87,3.0
5.8,14.0,11.22,26.0,12.87,3.0
5.8,14.0,11.22,26.0,12.87,3.0
5.8,14.0,11.22,26.0,12.87,3.0
6.0,14.0,11.22,26.0,12.87,3.0
6.0,14.0,11.22,26.0,12.87,3.0
6.0,14.0,11.22,26.0,12.87,3.0
6.0,14.0,11.22,26.0,12.87,3.0
6.0,14.0,11.22,26.0,12.87,3.0
6.0,14.0,11.22,26.0,12.87,3.0
5.5,13.0,10.72,26.0,12.35,2.0
5.5,13.0,10.72,26.0,12.35,2.0
5.5,13.0,10.72,26.0,12.35,2.0
5.5,13.0,10.72,26.0,12.35,2.0
5.8,13.0,10.72,26.0,12.35,2.0
5.8,13.0,10.72,26.0,12.35,2.0
5.8,13.0,10.72,26.0,12.35,2.0
5.8,13.0,10.72,26.0,12.35,2.0
5.8,13.0,10.72,26.0,12.35,2.0
5.8,13.0,10.72,26.0,12.35,2.0
6.0,13.0,10.72,26.0,12.35,1.0
6.0,13.0,10.72,26.0,12.35,1.0
6.0,13.0,10.72,26.0,12.35,1.0
6.5,13.0,10.72,26.0,12.35,1.0
6.5,13.0,10.72,26.0,12.35,1.0
6.5,13.0,10.72,26.0,12.35,1.0
6.5,13.0,10.72,26.0,12.35,1.0
7.0,13.0,10.72,26.0,12.35,1.0
7.0,13.0,10.72,26.0,12.35,1.0
6.7,13.0,10.72,26.0,12.35,1.0
6.7,13.0,10.72,26.0,12.35,1.0
6.7,13.0,10.72,26.0,12.35,1.0
6.7,13.0,10.72,26.0,12.35,1.0
6.0,13.0,10.72,26.0,12.35,3.0
6.0,13.0,10.72,26.0,12.35,3.0
6.0,13.0,10.72,26.0,12.35,3.0
6.0,13.0,10.72,26.0,12.35,3.0
6.0,13.0,10.72,26.0,12.35,3.0
6.0,13.0,10.72,26.0,12.35,3.0
6.0,13.0,10.72,26.0,12.35,3.0
6.0,13.0,10.72,26.0,12.35,3.0
6.0,13.0,10.72,26.0,12.35,3.0
5.8,13.0,10.72,26.0,12.35,3.0
5.8,13.0,10.72,26.0,12.35,3.0
5.8,13.0,10.72,26.0,12.35,3.0
5.8,13.0,10.72,26.0,12.35,3.0
5.9,13.0,10.72,26.0,12.35,3.0
5.9,13.0,10.72,26.0,12.35,3.0
5.9,13.0,10.72,26.0,12.35,3.0
5.9,13.0,10.72,26.0,12.35,3.0
5.9,13.0,10.72,26.0,12.35,3.0
6.3,13.0,10.72,26.0,12.35,3.0
6.3,13.0,10.72,26.0,12.35,3.0
6.3,13.0,10.72,26.0,12.35,3.0
6.3,13.0,10.72,26.0,12.35,3.0
6.3,15.0,10.72,26.0,12.35,2.0
6.3,15.0,10.72,26.0,12.35,2.0
6.3,15.0,10.72,26.0,12.35,2.0
6.6,15.0,10.72,26.0,12.35,2.0
6.6,15.0,10.72,26.0,12.35,2.0
6.6,15.0,10.72,26.0,12.35,2.0
6.6,15.0,10.72,26.0,12.35,2.0
6.2,15.0,10.72,26.0,12.35,2.0
6.2,15.0,10.72,26.0,12.35,2.0
6.2,15.0,10.72,26.0,12.35,2.0
6.2,15.0,10.72,26.0,12.35,2.0
6.2,15.0,10.72,26.0,12.35,1.0
6.0,15.0,10.72,26.0,12.35,1.0
6.0,15.0,10.72,26.0,12.35,1.0
6.0,15.0,10.72,26.0,12.35,1.0
6.0,15.0,10.72,26.0,12.35,1.0
6.0,15.0,10.72,26.0,12.35,1.0
6.0,15.0,10.72,26.0,12.35,1.0
6.0,15.0,10.72,26.0,12.35,1.0
6.0,15.0,10.72,26.0,12.35,1.0
6.0,15.0,10.72,26.0,12.35,1.0
6.0,15.0,10.72,26.0,12.35,1.0
6.0,15.0,10.72,26.0,12.35,1.0
6.0,15.0,10.72,26.0,12.35,1.0
6.3,15.0,10.72,26.0,12.35,3.0
6.3,15.0,10.72,26.0,12.35,3.0
6.3,15.0,10.72,26.0,12.35,3.0
6.3,15.0,10.72,26.0,12.35,3.0
6.3,15.0,10.72,26.0,12.35,3.0
6.3,15.0,10.72,26.0,12.35,3.0
6.3,15.0,10.72,26.0,12.35,3.0
6.3,15.0,10.72,26.0,12.35,3.0
6.3,15.0,10.72,26.0,12.35,3.0
6.3,15.0,10.72,26.0,12.35,3.0
6.3,15.0,10.72,26.0,12.35,3.0
6.3,15.0,10.72,26.0,12.35,3.0
6.2,15.0,10.72,26.0,12.35,3.0
6.2,15.0,10.72,26.0,12.35,3.0
6.2,15.0,10.72,26.0,12.35,3.0
6.2,15.0,10.72,26.0,12.35,3.0
6.2,15.0,10.72,26.0,12.35,3.0
6.2,15.0,10.72,26.0,12.35,3.0
6.2,15.0,10.72,26.0,12.35,3.0
6.2,15.0,10.72,26.0,12.35,3.0
6.2,15.0,10.72,26.0,12.35,3.0
6.2,14.0,10.72,26.0,12.35,2.0
6.2,14.0,10.72,26.0,12.35,2.0
6.2,14.0,10.72,26.0,12.35,2.0
6.2,14.0,10.72,26.0,12.35,2.0
6.2,14.0,10.72,26.0,12.35,2.0
6.2,14.0,10.72,26.0,12.35,2.0
6.2,14.0,10.72,26.0,12.35,2.0
6.2,14.0,10.72,26.0,12.35,2.0
6.2,14.0,10.72,26.0,12.35,2.0
6.2,14.0,10.72,26.0,12.35,2.0
6.2,14.0,10.72,26.0,12.35,2.0
6.2,14.0,10.72,26.0,12.35,2.0
6.2,14.0,10.72,26.0,12.35,2.0
6.2,14.0,10.72,26.0,12.35,2.0
6.2,14.0,10.72,26.0,12.35,1.0
6.2,14.0,10.72,26.0,12.35,1.0
6.2,14.0,10.72,26.0,12.35,1.0
6.2,14.0,10.72,26.0,12.35,1.0
6.2,14.0,10.72,26.0,12.35,1.0
6.2,14.0,10.72,26.0,12.35,1.0
6.2,14.0,10.72,26.0,12.35,1.0
6.2,14.0,10.72,26.0,12.35,1.0
6.2,14.0,10.72,26.0,12.35,1.0
6.2,14.0,10.72,26.0,12.35,1.0
6.5,15.0,10.72,26.0,12.35,3.0
6.5,15.0,10.72,26.0,12.35,3.0
6.5,15.0,10.72,26.0,12.35,3.0
6.5,15.0,10.72,26.0,12.35,3.0
6.5,15.0,10.72,26.0,12.35,3.0
6.2,15.0,11.08,26.0,12.89,2.0
6.2,15.0,11.08,26.0,12.89,2.0
6.2,15.0,11.08,26.0,12.89,2.0
6.2,15.0,11.08,26.0,12.89,2.0
6.2,15.0,11.08,26.0,12.89,2.0
6.2,15.0,11.08,26.0,12.89,2.0
6.2,15.0,11.08,26.0,12.89,2.0
6.2,15.0,11.08,26.0,12.89,2.0
6.2,15.0,11.08,26.0,12.89,2.0
6.5,15.0,11.08,26.0,12.89,2.0
6.5,15.0,11.08,26.0,12.89,2.0
6.5,15.0,11.08,26.0,12.89,2.0
6.5,15.0,11.08,26.0,12.89,2.0
6.5,15.0,11.08,26.0,12.89,2.0
6.5,15.0,11.08,26.0,12.89,1.0
6.5,15.0,11.08,26.0,12.89,1.0
6.5,15.0,11.08,26.0,12.89,1.0
6.5,15.0,11.08,26.0,12.89,1.0
6.5,15.0,11.08,26.0,12.89,1.0
6.5,15.0,11.08,26.0,12.89,1.0
6.5,15.0,11.08,26.0,12.89,1.0
6.5,15.0,11.08,26.0,12.89,1.0
6.5,15.0,11.08,26.0,12.89,1.0
6.5,15.0,11.08,26.0,12.89,1.0
6.5,15.0,11.08,26.0,12.89,1.0
6.2,14.0,11.08,26.0,12.89,3.0
6.2,14.0,11.08,26.0,12.89,3.0
6.2,14.0,11.08,26.0,12.89,3.0
6.2,14.0,11.08,26.0,12.89,3.0
6.2,14.0,11.08,26.0,12.89,3.0
6.2,14.0,11.08,26.0,12.89,3.0
6.2,14.0,11.08,26.0,12.89,3.0
6.2,14.0,11.08,26.0,12.89,3.0
6.2,14.0,11.08,26.0,12.89,3.0
6.2,14.0,11.08,26.0,12.89,3.0
6.2,14.0,11.08,26.0,12.89,3.0
6.2,14.0,11.08,26.0,12.89,3.0
6.2,14.0,11.08,26.0,12.89,3.0
6.2,14.0,11.08,26.0,12.89,3.0
6.2,14.0,11.08,26.0,12.89,3.0
6.2,14.0,11.08,26.0,12.89,3.0
6.2,14.0,11.08,26.0,12.89,3.0
6.2,14.0,11.08,26.0,12.89,3.0
6.2,14.0,11.08,26.0,12.89,3.0
6.2,14.0,11.08,26.0,12.89,3.0
6.2,14.0,11.08,26.0,12.89,3.0
6.2,14.0,11.08,26.0,12.89,3.0
6.2,14.0,11.08,26.0,12.89,3.0
6.0,15.0,11.08,26.0,12.89,2.0
6.0,15.0,11.08,26.0,12.89,2.0
6.0,15.0,11.08,26.0,12.89,2.0
6.0,15.0,11.08,26.0,12.89,2.0
6.0,15.0,11.08,26.0,12.89,2.0
6.0,15.0,11.08,26.0,12.89,2.0
6.0,15.0,11.08,26.0,12.89,2.0
6.0,15.0,11.08,26.0,12.89,2.0
6.0,15.0,11.08,26.0,12.89,2.0
6.0,15.0,11.08,26.0,12.89,2.0
6.0,15.0,11.08,26.0,12.89,2.0
6.0,15.0,11.08,26.0,12.89,2.0
6.0,15.0,11.08,26.0,12.89,2.0
6.0,15.0,11.08,26.0,12.89,2.0
6.0,15.0,11.08,26.0,12.89,1.0
6.0,15.0,11.08,26.0,12.89,1.0
6.0,15.0,11.08,26.0,12.89,1.0
6.0,15.0,11.08,26.0,12.89,1.0
6.0,15.0,11.08,26.0,12.89,1.0
6.0,15.0,11.08,26.0,12.89,1.0
6.0,15.0,11.08,26.0,12.89,1.0
6.0,15.0,11.08,26.0,12.89,1.0
6.0,15.0,11.08,26.0,12.89,1.0
6.0,15.0,11.08,26.0,12.89,1.0
6.0,15.0,11.08,26.0,12.89,1.0
6.0,15.0,11.08,26.0,12.89,1.0
6.0,15.0,11.08,26.0,12.89,1.0
6.0,15.0,11.08,26.0,12.89,1.0
6.0,15.0,11.08,26.0,12.89,1.0
6.2,15.0,11.08,26.0,12.89,3.0
6.2,15.0,11.08,26.0,12.89,3.0
6.2,15.0,11.08,26.0,12.89,3.0
6.2,15.0,11.08,26.0,12.89,3.0
6.2,15.0,11.08,26.0,12.89,3.0
6.2,15.0,11.08,26.0,12.89,3.0
6.2,15.0,11.08,26.0,12.89,3.0
6.2,15.0,11.08,26.0,12.89,3.0
7.0,15.0,11.08,26.0,12.89,3.0
7.0,15.0,11.08,26.0,12.89,3.0
7.0,15.0,11.08,26.0,12.89,3.0
7.0,15.0,11.08,26.0,12.89,3.0
7.0,15.0,11.08,26.0,12.89,3.0
7.0,15.0,11.08,26.0,12.89,3.0
7.0,15.0,11.08,26.0,12.89,3.0
7.0,15.0,11.08,26.0,12.89,3.0
7.0,15.0,11.08,26.0,12.89,3.0
7.0,15.0,11.08,26.0,12.89,3.0
7.0,15.0,11.08,26.0,12.89,3.0
7.0,15.0,11.08,26.0,12.89,3.0
7.0,15.0,11.08,26.0,12.89,3.0
7.0,15.0,11.08,26.0,12.89,3.0
7.2,15.0,11.08,26.0,12.89,2.0
7.2,15.0,11.08,26.0,12.89,2.0
7.2,15.0,11.08,26.0,12.89,2.0
7.2,15.0,11.08,26.0,12.89,2.0
7.2,15.0,11.08,26.0,12.89,2.0
7.2,15.0,11.08,26.0,12.89,2.0
7.0,15.2,11.08,26.0,12.89,2.0
7.0,15.2,11.08,26.0,12.89,2.0
7.2,15.2,11.08,26.0,12.89,2.0
7.2,15.2,11.08,26.0,12.89,2.0
7.2,15.2,11.08,26.0,12.89,2.0
7.2,15.2,11.08,26.0,12.89,2.0
7.2,15.2,11.08,26.0,12.89,2.0
7.2,15.2,11.08,26.0,12.89,1.0
7.4,15.2,11.08,26.0,12.89,1.0
7.4,15.2,11.08,26.0,12.89,1.0
7.4,15.2,11.08,26.0,12.89,1.0
7.4,15.2,11.08,26.0,12.89,1.0
7.4,15.2,11.08,26.0,12.89,1.0
7.4,15.2,11.08,26.0,12.89,1.0
7.4,15.2,11.08,26.0,12.89,1.0
7.4,15.2,11.08,26.0,12.89,1.0
7.4,15.2,11.08,26.0,12.89,1.0
7.4,15.2,11.08,26.0,12.89,1.0
7.4,15.2,11.08,26.0,12.89,1.0
7.4,15.2,11.08,26.0,12.89,1.0
7.4,15.2,11.08,26.0,12.89,1.0
7.7,15.0,11.08,26.0,12.89,3.0
7.7,15.0,11.08,26.0,12.89,3.0
7.7,15.0,11.08,26.0,12.89,3.0
7.7,15.0,11.08,26.0,12.89,3.0
7.7,15.0,11.08,26.0,12.89,3.0
7.7,15.0,11.08,26.0,12.89,3.0
7.7,15.0,11.08,26.0,12.89,3.0
7.7,15.0,11.08,26.0,12.89,3.0
7.7,15.0,11.08,26.0,12.89,3.0
7.7,15.0,11.08,26.0,12.89,3.0
7.7,15.0,11.08,26.0,12.89,3.0
7.7,15.0,11.08,26.0,12.89,3.0
7.7,15.0,11.08,26.0,12.89,3.0
7.7,15.0,11.08,26.0,12.89,3.0
7.7,15.0,11.08,26.0,12.89,3.0
7.7,15.0,11.08,26.0,12.89,3.0
7.7,15.0,11.08,26.0,12.89,3.0
7.7,15.0,11.08,26.0,12.89,3.0
7.7,15.0,11.08,26.0,12.89,3.0
7.7,15.0,11.08,26.0,12.89,3.0
7.7,15.0,11.08,26.0,12.89,3.0
7.7,15.0,11.08,26.0,12.89,3.0
7.7,15.0,11.08,26.0,12.89,3.0
8.0,15.0,10.79,25.0,12.54,2.0
8.0,15.0,10.79,25.0,12.54,2.0
8.0,15.0,10.79,25.0,12.54,2.0
8.0,15.0,10.79,25.0,12.54,2.0
8.0,15.0,10.79,25.0,12.54,2.0
8.0,15.0,10.79,25.0,12.54,2.0
8.0,15.0,10.79,25.0,12.54,2.0
8.0,15.0,10.79,25.0,12.54,2.0
8.0,15.0,10.79,25.0,12.54,2.0
8.0,15.0,10.79,25.0,12.54,2.0
7.8,15.0,10.79,25.0,12.54,2.0
7.8,15.0,10.79,25.0,12.54,2.0
7.8,15.0,10.79,25.0,12.54,2.0
7.8,15.0,10.79,25.0,12.54,1.0
7.8,15.0,10.79,25.0,12.54,1.0
7.8,15.0,10.79,25.0,12.54,1.0
7.8,15.0,10.79,25.0,12.54,1.0
7.5,15.0,10.79,25.0,12.54,1.0
7.5,15.0,10.79,25.0,12.54,1.0
7.3,15.0,10.79,25.0,12.54,1.0
7.3,15.0,10.79,25.0,12.54,1.0
6.5,15.0,10.79,25.0,12.54,1.0
6.5,15.0,10.79,25.0,12.54,1.0
6.5,15.0,10.79,25.0,12.54,1.0
6.5,15.0,10.79,25.0,12.54,1.0
7.0,16.0,10.79,25.0,12.54,3.0
